day,dt,temp,chau_z,chau_h
125.0,24.0,-10.0,2.789,0.007
126.0,24.0,-6.8,2.792,0.007
127.0,24.0,-7.5,2.795,0.007
128.0,24.0,-8.3,2.8,0.007
129.0,24.0,-9.8,2.808,0.007
130.0,24.0,-8.0,2.812,0.007
131.0,24.0,-9.8,2.819,0.007
132.0,24.0,-9.3,2.826,0.007
133.0,24.0,-10.0,2.834,0.007
134.0,24.0,-7.3,2.837,0.007
135.0,24.0,-19.0,2.858,0.007
136.0,24.0,-16.5,2.875,0.007
137.0,24.0,-11.8,2.885,0.007
138.0,24.0,-19.0,2.906,0.007
139.0,24.0,-10.3,2.914,0.007
140.0,24.0,-5.0,2.914,0.007
141.0,24.0,-21.0,2.938,0.007
142.0,24.0,-15.3,2.953,0.007
143.0,24.0,-7.8,2.957,0.007
144.0,24.0,-3.8,2.956,0.007
145.0,24.0,-4.3,2.956,0.007
146.0,24.0,-10.5,2.965,0.007
147.0,24.0,-6.0,2.967,0.007
148.0,24.0,2.3,2.957,0.007
149.0,24.0,2.5,2.948,0.007
150.0,24.0,3.8,2.936,0.007
151.0,24.0,4.8,2.923,0.007
152.0,24.0,1.5,2.915,0.007
153.0,24.0,1.0,2.908,0.007
154.0,24.0,-4.5,2.908,0.007
155.0,24.0,-6.0,2.911,0.007
156.0,24.0,-3.8,2.91,0.007
157.0,24.0,-1.0,2.906,0.007
158.0,24.0,-3.8,2.906,0.007
159.0,24.0,-1.3,2.902,0.007
160.0,24.0,1.2,2.894,0.007
161.0,24.0,2.8,2.885,0.007
162.0,24.0,5.5,2.871,0.007
163.0,24.0,4.8,2.859,0.007
164.0,24.0,6.8,2.843,0.007
165.0,24.0,5.3,2.83,0.007
166.0,24.0,2.3,2.821,0.007
167.0,24.0,2.0,2.813,0.007
168.0,24.0,1.8,2.804,0.007
169.0,24.0,1.0,2.797,0.007
170.0,24.0,1.5,2.789,0.007
171.0,24.0,6.5,2.774,0.007
172.0,24.0,2.8,2.765,0.007
173.0,24.0,1.3,2.757,0.007
174.0,24.0,-3.0,2.756,0.007
175.0,24.0,0.3,2.75,0.007
176.0,24.0,0.5,2.744,0.007
177.0,24.0,0.8,2.737,0.007
178.0,24.0,4.0,2.725,0.007
179.0,24.0,2.5,2.716,0.007
180.0,24.0,1.8,2.707,0.007
181.0,24.0,-2.3,2.705,0.007
182.0,24.0,2.5,2.696,0.007
183.0,24.0,9.0,2.677,0.007
184.0,24.0,7.3,2.66,0.007
